RowNo,dia,mes,anio,hora,minutos,Fecha_completa,Nombre_mes,Trimestre,Semestre_academico,Es_Periodo_Matricula,Es_Fin_Semestre
961,8,4,2026,15,30,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
962,8,4,2026,15,31,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
963,8,4,2026,16,13,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
964,8,4,2026,16,30,08-Apr-2026,Abril,Trimestre II,Semestre I,0,0
965,9,4,2026,7,35,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
966,9,4,2026,7,54,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
967,9,4,2026,7,55,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
968,9,4,2026,7,56,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
969,9,4,2026,9,2,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
970,9,4,2026,9,20,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
971,9,4,2026,9,25,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
972,9,4,2026,9,48,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
973,9,4,2026,9,53,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
974,9,4,2026,9,56,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
975,9,4,2026,10,6,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
976,9,4,2026,13,38,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
977,9,4,2026,13,52,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
978,9,4,2026,14,37,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
979,9,4,2026,15,37,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
980,9,4,2026,15,39,09-Apr-2026,Abril,Trimestre II,Semestre I,0,0
981,10,4,2026,7,47,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
982,10,4,2026,8,4,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
983,10,4,2026,10,24,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
984,10,4,2026,10,30,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
985,10,4,2026,11,6,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
986,10,4,2026,11,44,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
987,10,4,2026,11,50,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
988,10,4,2026,11,54,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
989,10,4,2026,11,55,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
990,10,4,2026,12,39,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
991,10,4,2026,13,6,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
992,10,4,2026,13,35,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
993,10,4,2026,14,22,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
994,10,4,2026,15,5,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
995,10,4,2026,15,58,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
996,10,4,2026,15,59,10-Apr-2026,Abril,Trimestre II,Semestre I,0,0
997,13,4,2026,11,0,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
998,13,4,2026,11,27,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
999,13,4,2026,11,28,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1000,13,4,2026,11,40,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1001,13,4,2026,11,48,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1002,13,4,2026,13,17,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1003,13,4,2026,13,19,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1004,13,4,2026,14,21,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1005,13,4,2026,14,35,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1006,13,4,2026,14,42,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1007,13,4,2026,15,19,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1008,13,4,2026,15,44,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1009,13,4,2026,15,48,13-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1010,14,4,2026,7,41,14-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1011,14,4,2026,7,42,14-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1012,14,4,2026,7,46,14-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1013,14,4,2026,7,51,14-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1014,14,4,2026,7,54,14-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1015,14,4,2026,9,8,14-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1016,14,4,2026,9,25,14-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1017,14,4,2026,10,50,14-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1018,14,4,2026,13,59,14-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1019,14,4,2026,14,3,14-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1020,15,4,2026,7,33,15-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1021,15,4,2026,9,58,15-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1022,15,4,2026,10,20,15-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1023,15,4,2026,10,24,15-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1024,15,4,2026,13,7,15-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1025,15,4,2026,13,13,15-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1026,15,4,2026,13,37,15-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1027,15,4,2026,13,43,15-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1028,15,4,2026,14,8,15-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1029,15,4,2026,14,11,15-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1030,15,4,2026,14,25,15-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1031,15,4,2026,14,43,15-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1032,16,4,2026,7,31,16-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1033,16,4,2026,7,48,16-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1034,16,4,2026,7,57,16-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1035,16,4,2026,8,10,16-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1036,16,4,2026,8,21,16-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1037,16,4,2026,10,44,16-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1038,16,4,2026,14,53,16-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1039,17,4,2026,7,46,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1040,17,4,2026,7,48,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1041,17,4,2026,7,51,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1042,17,4,2026,9,6,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1043,17,4,2026,9,37,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1044,17,4,2026,10,47,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1045,17,4,2026,11,10,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1046,17,4,2026,11,28,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1047,17,4,2026,11,40,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1048,17,4,2026,14,47,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1049,17,4,2026,14,51,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1050,17,4,2026,14,54,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1051,17,4,2026,15,13,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1052,17,4,2026,16,0,17-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1053,20,4,2026,9,45,20-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1054,20,4,2026,10,25,20-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1055,20,4,2026,10,35,20-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1056,20,4,2026,11,23,20-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1057,20,4,2026,13,2,20-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1058,20,4,2026,14,40,20-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1059,20,4,2026,15,29,20-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1060,20,4,2026,16,6,20-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1061,20,4,2026,16,10,20-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1062,21,4,2026,7,49,21-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1063,21,4,2026,7,52,21-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1064,21,4,2026,9,4,21-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1065,21,4,2026,14,2,21-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1066,21,4,2026,14,12,21-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1067,21,4,2026,14,21,21-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1068,21,4,2026,15,25,21-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1069,21,4,2026,15,35,21-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1070,21,4,2026,15,49,21-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1071,22,4,2026,8,51,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1072,22,4,2026,9,22,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1073,22,4,2026,10,5,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1074,22,4,2026,10,37,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1075,22,4,2026,13,13,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1076,22,4,2026,13,45,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1077,22,4,2026,14,50,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1078,22,4,2026,14,51,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1079,22,4,2026,14,53,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1080,22,4,2026,15,15,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1081,22,4,2026,15,30,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1082,22,4,2026,15,31,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1083,22,4,2026,15,41,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1084,22,4,2026,15,45,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1085,22,4,2026,15,46,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1086,22,4,2026,16,18,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1087,22,4,2026,16,24,22-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1088,23,4,2026,7,35,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1089,23,4,2026,7,41,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1090,23,4,2026,7,52,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1091,23,4,2026,8,4,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1092,23,4,2026,10,3,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1093,23,4,2026,10,32,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1094,23,4,2026,10,54,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1095,23,4,2026,13,9,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1096,23,4,2026,13,18,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1097,23,4,2026,13,36,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1098,23,4,2026,15,13,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1099,23,4,2026,16,22,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1100,23,4,2026,16,25,23-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1101,24,4,2026,7,48,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1102,24,4,2026,7,57,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1103,24,4,2026,7,58,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1104,24,4,2026,8,9,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1105,24,4,2026,9,10,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1106,24,4,2026,9,18,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1107,24,4,2026,9,24,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1108,24,4,2026,9,36,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1109,24,4,2026,9,42,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1110,24,4,2026,9,44,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1111,24,4,2026,10,0,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1112,24,4,2026,10,4,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1113,24,4,2026,10,5,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1114,24,4,2026,10,7,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1115,24,4,2026,10,8,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1116,24,4,2026,10,11,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1117,24,4,2026,11,39,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1118,24,4,2026,14,2,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1119,24,4,2026,14,18,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1120,24,4,2026,15,41,24-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1121,27,4,2026,7,54,27-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1122,27,4,2026,7,55,27-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1123,27,4,2026,7,59,27-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1124,27,4,2026,8,1,27-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1125,27,4,2026,8,45,27-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1126,27,4,2026,8,46,27-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1127,27,4,2026,8,49,27-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1128,27,4,2026,8,55,27-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1129,27,4,2026,11,50,27-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1130,27,4,2026,13,52,27-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1131,27,4,2026,14,59,27-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1132,27,4,2026,15,58,27-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1133,28,4,2026,7,44,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1134,28,4,2026,7,45,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1135,28,4,2026,8,43,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1136,28,4,2026,10,38,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1137,28,4,2026,10,49,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1138,28,4,2026,10,50,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1139,28,4,2026,10,51,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1140,28,4,2026,11,0,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1141,28,4,2026,11,23,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1142,28,4,2026,11,40,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1143,28,4,2026,11,54,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1144,28,4,2026,14,22,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1145,28,4,2026,14,27,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1146,28,4,2026,14,44,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1147,28,4,2026,14,45,28-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1148,29,4,2026,7,45,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1149,29,4,2026,9,24,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1150,29,4,2026,10,22,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1151,29,4,2026,11,5,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1152,29,4,2026,11,34,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1153,29,4,2026,11,50,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1154,29,4,2026,13,9,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1155,29,4,2026,13,10,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1156,29,4,2026,13,36,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1157,29,4,2026,13,37,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1158,29,4,2026,13,58,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1159,29,4,2026,14,2,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1160,29,4,2026,15,38,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1161,29,4,2026,15,41,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1162,29,4,2026,16,25,29-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1163,30,4,2026,7,32,30-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1164,30,4,2026,8,45,30-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1165,30,4,2026,9,21,30-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1166,30,4,2026,9,41,30-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1167,30,4,2026,9,57,30-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1168,30,4,2026,12,2,30-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1169,30,4,2026,13,11,30-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1170,30,4,2026,13,43,30-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1171,30,4,2026,14,25,30-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1172,30,4,2026,15,18,30-Apr-2026,Abril,Trimestre II,Semestre I,0,0
1173,4,5,2026,7,43,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1174,4,5,2026,7,53,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1175,4,5,2026,7,56,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1176,4,5,2026,8,6,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1177,4,5,2026,11,18,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1178,4,5,2026,11,29,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1179,4,5,2026,11,30,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1180,4,5,2026,13,47,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1181,4,5,2026,13,48,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1182,4,5,2026,13,49,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1183,4,5,2026,13,51,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1184,4,5,2026,14,12,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1185,4,5,2026,14,41,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1186,4,5,2026,16,30,04-May-2026,Mayo,Trimestre II,Semestre I,0,0
1187,5,5,2026,7,50,05-May-2026,Mayo,Trimestre II,Semestre I,0,0
1188,5,5,2026,9,4,05-May-2026,Mayo,Trimestre II,Semestre I,0,0
1189,5,5,2026,9,8,05-May-2026,Mayo,Trimestre II,Semestre I,0,0
1190,5,5,2026,9,15,05-May-2026,Mayo,Trimestre II,Semestre I,0,0
1191,5,5,2026,9,36,05-May-2026,Mayo,Trimestre II,Semestre I,0,0
1192,5,5,2026,9,43,05-May-2026,Mayo,Trimestre II,Semestre I,0,0
1193,5,5,2026,9,56,05-May-2026,Mayo,Trimestre II,Semestre I,0,0
1194,5,5,2026,10,35,05-May-2026,Mayo,Trimestre II,Semestre I,0,0
1195,5,5,2026,13,19,05-May-2026,Mayo,Trimestre II,Semestre I,0,0
1196,5,5,2026,14,52,05-May-2026,Mayo,Trimestre II,Semestre I,0,0
1197,5,5,2026,15,25,05-May-2026,Mayo,Trimestre II,Semestre I,0,0
1198,6,5,2026,7,49,06-May-2026,Mayo,Trimestre II,Semestre I,0,0
1199,6,5,2026,7,55,06-May-2026,Mayo,Trimestre II,Semestre I,0,0
1200,6,5,2026,8,43,06-May-2026,Mayo,Trimestre II,Semestre I,0,0
1201,6,5,2026,9,11,06-May-2026,Mayo,Trimestre II,Semestre I,0,0
1202,6,5,2026,10,59,06-May-2026,Mayo,Trimestre II,Semestre I,0,0
1203,6,5,2026,11,11,06-May-2026,Mayo,Trimestre II,Semestre I,0,0
1204,6,5,2026,13,51,06-May-2026,Mayo,Trimestre II,Semestre I,0,0
1205,6,5,2026,15,10,06-May-2026,Mayo,Trimestre II,Semestre I,0,0
1206,6,5,2026,15,50,06-May-2026,Mayo,Trimestre II,Semestre I,0,0
1207,7,5,2026,7,34,07-May-2026,Mayo,Trimestre II,Semestre I,0,0
1208,7,5,2026,9,27,07-May-2026,Mayo,Trimestre II,Semestre I,0,0
1209,7,5,2026,11,12,07-May-2026,Mayo,Trimestre II,Semestre I,0,0
1210,7,5,2026,11,30,07-May-2026,Mayo,Trimestre II,Semestre I,0,0
1211,7,5,2026,11,34,07-May-2026,Mayo,Trimestre II,Semestre I,0,0
1212,7,5,2026,13,12,07-May-2026,Mayo,Trimestre II,Semestre I,0,0
1213,7,5,2026,13,13,07-May-2026,Mayo,Trimestre II,Semestre I,0,0
1214,7,5,2026,15,6,07-May-2026,Mayo,Trimestre II,Semestre I,0,0
1215,7,5,2026,16,4,07-May-2026,Mayo,Trimestre II,Semestre I,0,0
1216,11,5,2026,8,49,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1217,11,5,2026,8,57,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1218,11,5,2026,9,1,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1219,11,5,2026,9,5,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1220,11,5,2026,9,9,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1221,11,5,2026,9,20,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1222,11,5,2026,9,23,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1223,11,5,2026,9,29,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1224,11,5,2026,10,36,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1225,11,5,2026,10,38,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1226,11,5,2026,11,3,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1227,11,5,2026,11,18,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1228,11,5,2026,13,11,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1229,11,5,2026,13,19,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1230,11,5,2026,14,47,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1231,11,5,2026,15,11,11-May-2026,Mayo,Trimestre II,Semestre I,0,0
1232,12,5,2026,7,37,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1233,12,5,2026,7,42,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1234,12,5,2026,7,56,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1235,12,5,2026,7,59,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1236,12,5,2026,8,14,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1237,12,5,2026,8,19,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1238,12,5,2026,8,25,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1239,12,5,2026,9,6,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1240,12,5,2026,9,14,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1241,12,5,2026,9,26,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1242,12,5,2026,9,28,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1243,12,5,2026,9,39,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1244,12,5,2026,11,13,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1245,12,5,2026,11,16,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1246,12,5,2026,13,31,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1247,12,5,2026,14,45,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1248,12,5,2026,14,59,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1249,12,5,2026,15,53,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1250,12,5,2026,16,4,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1251,12,5,2026,16,19,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1252,12,5,2026,16,21,12-May-2026,Mayo,Trimestre II,Semestre I,0,0
1253,13,5,2026,7,40,13-May-2026,Mayo,Trimestre II,Semestre I,0,0
1254,13,5,2026,7,42,13-May-2026,Mayo,Trimestre II,Semestre I,0,0
1255,13,5,2026,8,26,13-May-2026,Mayo,Trimestre II,Semestre I,0,0
1256,13,5,2026,8,28,13-May-2026,Mayo,Trimestre II,Semestre I,0,0
1257,13,5,2026,8,55,13-May-2026,Mayo,Trimestre II,Semestre I,0,0
1258,13,5,2026,10,24,13-May-2026,Mayo,Trimestre II,Semestre I,0,0
1259,4,12,2025,16,44,04-Dec-2025,Diciembre,Trimestre IV,Semestre II,0,1
1260,15,12,2025,11,21,15-Dec-2025,Diciembre,Trimestre IV,Semestre II,0,1
1261,15,12,2025,16,18,15-Dec-2025,Diciembre,Trimestre IV,Semestre II,0,1
1262,16,12,2025,10,20,16-Dec-2025,Diciembre,Trimestre IV,Semestre II,0,1
1263,18,12,2025,11,33,18-Dec-2025,Diciembre,Trimestre IV,Semestre II,0,1
1264,22,12,2025,13,30,22-Dec-2025,Diciembre,Trimestre IV,Semestre II,0,1
1265,29,12,2025,10,6,29-Dec-2025,Diciembre,Trimestre IV,Semestre II,0,1
1266,29,12,2025,13,0,29-Dec-2025,Diciembre,Trimestre IV,Semestre II,0,1
1267,29,12,2025,17,54,29-Dec-2025,Diciembre,Trimestre IV,Semestre II,0,1
1268,30,12,2025,14,37,30-Dec-2025,Diciembre,Trimestre IV,Semestre II,0,1
1269,2,1,2026,13,14,02-Jan-2026,Enero,Trimestre I,Verano,0,0
1270,3,1,2026,10,38,03-Jan-2026,Enero,Trimestre I,Verano,0,0
1271,3,1,2026,14,30,03-Jan-2026,Enero,Trimestre I,Verano,0,0
1272,5,1,2026,7,49,05-Jan-2026,Enero,Trimestre I,Verano,0,0
1273,5,1,2026,8,45,05-Jan-2026,Enero,Trimestre I,Verano,0,0
1274,5,1,2026,12,28,05-Jan-2026,Enero,Trimestre I,Verano,0,0
1275,5,1,2026,13,34,05-Jan-2026,Enero,Trimestre I,Verano,0,0
1276,5,1,2026,13,35,05-Jan-2026,Enero,Trimestre I,Verano,0,0
1277,5,1,2026,15,55,05-Jan-2026,Enero,Trimestre I,Verano,0,0
1278,6,1,2026,19,56,06-Jan-2026,Enero,Trimestre I,Verano,0,0
1279,7,1,2026,9,14,07-Jan-2026,Enero,Trimestre I,Verano,0,0
